"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","Blaze"
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_642","NC21-6502",642,6,"","","",7,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_701","PA7617-3460",701,7,"","","",8,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_702","PA7617-3460",702,7,"","","",8,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_703","NF99414-1",703,7,"","","",8,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_704","NF99414-1",704,7,"","","",8,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_705","NF13-4126-4_3",705,7,"","","",8,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_706","NF13-4126-4_3",706,7,"","","",8,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_707","Juggernaut",707,7,"","","",8,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_708","Juggernaut",708,7,"","","",8,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_709","NO_OATS_PLANTED",709,7,"","","",8,16,"","","","","","1"
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_710","NO_OATS_PLANTED",710,7,"","","",8,15,"","","","","","1"
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_711","NF12AS-107-4_2-1",711,7,"","","",8,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_712","NF12AS-107-4_2-1",712,7,"","","",8,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_713","OKAY",713,7,"","","",9,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_714","OKAY",714,7,"","","",9,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_715","NF13-4083-4_6",715,7,"","","",9,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_716","NF13-4083-4_6",716,7,"","","",9,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_717","SCLA17080SBS-4-2",717,7,"","","",9,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_718","SCLA17080SBS-4-2",718,7,"","","",9,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_719","NC21-6497",719,7,"","","",9,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_720","NC21-6497",720,7,"","","",9,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_721","PI344827",721,7,"","","",9,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_722","NF99414",722,7,"","","",9,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_723","NF99414",723,7,"","","",9,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_724","NF12AS-108-4_1",724,7,"","","",9,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_725","NF12AS-108-4_1",725,7,"","","",10,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_726","HORIZON201",726,7,"","","",10,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_727","HORIZON201",727,7,"","","",10,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_728","NF01404A",728,7,"","","",10,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_729","NF01404A",729,7,"","","",10,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_730","NC21-6576",730,7,"","","",10,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_731","NC21-6576",731,7,"","","",10,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_732","DOMACA_ZOB",732,7,"","","",10,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_733","NF12AS-122-4_4",733,7,"","","",10,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_734","NF12AS-122-4_4",734,7,"","","",10,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_735","NF97405B2",735,7,"","","",10,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_736","NF97405B2",736,7,"","","",10,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_737","AURORA",737,7,"","","",11,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_738","AURORA",738,7,"","","",11,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_739","NC20-4452",739,7,"","","",11,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_740","NC20-4452",740,7,"","","",11,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_741","PI365616",741,7,"","","",11,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_742","CAV3088",742,7,"","","",11,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_801","NF13-4157-4_2",801,8,"","","",11,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_802","NF13-4157-4_2",802,8,"","","",11,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_803","LA99016",803,8,"","","",11,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_804","LA99016",804,8,"","","",11,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_805","FLLA17088-77",805,8,"","","",11,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_806","FLLA17088-77",806,8,"","","",11,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_807","LA17153SBSS-55-1",807,8,"","","",12,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_808","LA17153SBSS-55-1",808,8,"","","",12,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_809","NF12AS-122-4_4",809,8,"","","",12,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_810","NF12AS-122-4_4",810,8,"","","",12,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_811","RADNORSHIRE_SPRIG|CIAV3219",811,8,"","","",12,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_812","NF97405-1",812,8,"","","",12,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_813","NF97405-1",813,8,"","","",12,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_814","NC17-6440",814,8,"","","",12,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_815","NC17-6440",815,8,"","","",12,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_816","NC21-6609",816,8,"","","",12,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_817","NC21-6609",817,8,"","","",12,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_818","SA21",818,8,"","","",12,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_819","GERARD224",819,8,"","","",13,13,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_820","GERARD224",820,8,"","","",13,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_821","NF12AS-91-4_1",821,8,"","","",13,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_822","NF12AS-91-4_1",822,8,"","","",13,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_823","NO_OATS_PLANTED",823,8,"","","",13,17,"","","","","","1"
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_824","NO_OATS_PLANTED",824,8,"","","",13,18,"","","","","","1"
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_825","NC21-6497",825,8,"","","",13,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_826","NC21-6497",826,8,"","","",13,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_827","NF99401_1-1",827,8,"","","",13,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_828","NF99401_1-1",828,8,"","","",13,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_829","LA17129SBSS-8-1",829,8,"","","",13,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_830","LA17129SBSS-8-1",830,8,"","","",13,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_831","PI365615",831,8,"","","",14,24,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_832","CAV3163",832,8,"","","",14,23,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_833","NC20-4402",833,8,"","","",14,22,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_834","NC20-4402",834,8,"","","",14,21,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_835","NC20-4526",835,8,"","","",14,20,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_836","NC20-4526",836,8,"","","",14,19,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_837","NC20-4551",837,8,"","","",14,18,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_838","NC20-4551",838,8,"","","",14,17,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_839","NF13-4124-4_3",839,8,"","","",14,16,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_840","NF13-4124-4_3",840,8,"","","",14,15,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_841","AURORA",841,8,"","","",14,14,"","","","","",""
"CU_2025_Ithaca_WOP_PLOT","Intercropping Cooperative","Ithaca, NY - Snyder","2025","","2025 winter oat pea intercrop trial located in Ithaca","phenotyping_trial","1.26","",0.2772,"2024-10-04","","CU_2025_Ithaca_WOP_PLOT_842","AURORA",842,8,"","","",14,13,"","","","","",""
